RI_name,ri_values
poagfs,0.0133
soagfs,0.0119
poares,0.0144
soares,0.0119
poashp,0.0132
soashp,0.0119
poatrf,0.0144
soatrf,0.0144
poaoth,0.0126
soaoth,0.0126
