RI_name,ri_values
poagfs,0.0792
soagfs,0.0014
poares,0.0178
soares,0.0087
poashp,0.0649
soashp,0.0012
poatrf,0.0022
soatrf,0.0011
poaoth,0.0012
soaoth,0.0011
