RI_name,ri_values
poagfs,0.1604
soagfs,0.0354
poares,0.0329
soares,0.0328
poashp,0.1604
soashp,0.0353
poatrf,0.0335
soatrf,0.0334
poaoth,0.0328
soaoth,0.0327
