RI_name,ri_values
poagfs,0.0638
soagfs,0.0337
poares,0.02
soares,0.0186
poashp,0.0349
soashp,0.0174
poatrf,0.0322
soatrf,0.0312
poaoth,0.0169
soaoth,0.0157
