RI_name,ri_values
poagfs,0.0565
soagfs,0.0347
poares,0.0565
soares,0.0354
poashp,0.0348
soashp,0.0347
poatrf,0.0354
soatrf,0.0011
poaoth,0.0347
soaoth,0.0346
